Reading Inverted Index
Reading Queries and Computing Scores
3 Q0 2760 593 0.49842089091007774 Corpora
3 Q0 2761 594 0.49842089091007774 Corpora
3 Q0 786 595 0.49842089091007774 Corpora
3 Q0 1582 596 0.49842089091007774 Corpora
3 Q0 1178 597 0.49842089091007774 Corpora
3 Q0 2442 598 0.49842089091007774 Corpora
3 Q0 1372 599 0.49842089091007774 Corpora
3 Q0 1176 600 0.49842089091007774 Corpora
3 Q0 353 601 0.49842089091007774 Corpora
3 Q0 355 602 0.49842089091007774 Corpora
3 Q0 358 603 0.49842089091007774 Corpora
3 Q0 801 604 0.49842089091007774 Corpora
3 Q0 150 605 0.49842089091007774 Corpora
3 Q0 608 606 0.49842089091007774 Corpora
3 Q0 200 607 0.49842089091007774 Corpora
3 Q0 201 608 0.49842089091007774 Corpora
3 Q0 214 609 0.49842089091007774 Corpora
3 Q0 625 610 0.49842089091007774 Corpora
3 Q0 612 611 0.49842089091007774 Corpora
3 Q0 421 612 0.49842089091007774 Corpora
3 Q0 841 613 0.49842089091007774 Corpora
3 Q0 432 614 0.49842089091007774 Corpora
3 Q0 831 615 0.49842089091007774 Corpora
3 Q0 839 616 0.49842089091007774 Corpora
3 Q0 834 617 0.49842089091007774 Corpora
3 Q0 129 618 0.49842089091007774 Corpora
3 Q0 836 619 0.49842089091007774 Corpora
3 Q0 442 620 0.49842089091007774 Corpora
3 Q0 454 621 0.49842089091007774 Corpora
3 Q0 458 622 0.49842089091007774 Corpora
3 Q0 131 623 0.49842089091007774 Corpora
3 Q0 130 624 0.49842089091007774 Corpora
3 Q0 875 625 0.49842089091007774 Corpora
3 Q0 870 626 0.49842089091007774 Corpora
3 Q0 1789 627 0.49842089091007774 Corpora
3 Q0 1561 628 0.49842089091007774 Corpora
3 Q0 1557 629 0.49842089091007774 Corpora
3 Q0 666 630 0.49842089091007774 Corpora
3 Q0 650 631 0.49842089091007774 Corpora
3 Q0 1479 632 0.49842089091007774 Corpora
3 Q0 1091 633 0.49842089091007774 Corpora
3 Q0 1078 634 0.49842089091007774 Corpora
3 Q0 1079 635 0.49842089091007774 Corpora
3 Q0 1058 636 0.49842089091007774 Corpora
3 Q0 2588 637 0.49842089091007774 Corpora
3 Q0 270 638 0.49842089091007774 Corpora
3 Q0 1268 639 0.49842089091007774 Corpora
3 Q0 1022 640 0.49842089091007774 Corpora
3 Q0 256 641 0.49842089091007774 Corpora
3 Q0 2337 642 0.4983241993397708 Corpora
3 Q0 3114 643 0.49653174068648337 Corpora
3 Q0 2754 644 0.495407603070011 Corpora
3 Q0 3163 645 0.4946599654378384 Corpora
3 Q0 1419 646 0.4941045930247962 Corpora
3 Q0 747 647 0.4941045930247962 Corpora
3 Q0 932 648 0.4941045930247962 Corpora
3 Q0 342 649 0.4941045930247962 Corpora
3 Q0 343 650 0.4941045930247962 Corpora
3 Q0 348 651 0.4941045930247962 Corpora
3 Q0 735 652 0.4941045930247962 Corpora
3 Q0 1437 653 0.4941045930247962 Corpora
3 Q0 1436 654 0.4941045930247962 Corpora
3 Q0 515 655 0.4941045930247962 Corpora
3 Q0 1446 656 0.4941045930247962 Corpora
3 Q0 325 657 0.4941045930247962 Corpora
3 Q0 571 658 0.4941045930247962 Corpora
3 Q0 575 659 0.4941045930247962 Corpora
3 Q0 572 660 0.4941045930247962 Corpora
3 Q0 573 661 0.4941045930247962 Corpora
3 Q0 578 662 0.4941045930247962 Corpora
3 Q0 979 663 0.4941045930247962 Corpora
3 Q0 584 664 0.4941045930247962 Corpora
3 Q0 589 665 0.4941045930247962 Corpora
3 Q0 1405 666 0.4941045930247962 Corpora
3 Q0 991 667 0.4941045930247962 Corpora
3 Q0 1865 668 0.4941045930247962 Corpora
3 Q0 776 669 0.4941045930247962 Corpora
3 Q0 765 670 0.4941045930247962 Corpora
3 Q0 1596 671 0.4941045930247962 Corpora
3 Q0 2463 672 0.4941045930247962 Corpora
3 Q0 2462 673 0.4941045930247962 Corpora
3 Q0 2676 674 0.4941045930247962 Corpora
3 Q0 590 675 0.4941045930247962 Corpora
3 Q0 1374 676 0.4941045930247962 Corpora
3 Q0 368 677 0.4941045930247962 Corpora
3 Q0 1319 678 0.4941045930247962 Corpora
3 Q0 1316 679 0.4941045930247962 Corpora
3 Q0 186 680 0.4941045930247962 Corpora
3 Q0 112 681 0.4941045930247962 Corpora
3 Q0 126 682 0.4941045930247962 Corpora
3 Q0 835 683 0.4941045930247962 Corpora
3 Q0 450 684 0.4941045930247962 Corpora
3 Q0 881 685 0.4941045930247962 Corpora
3 Q0 2637 686 0.4941045930247962 Corpora
3 Q0 1776 687 0.4941045930247962 Corpora
3 Q0 647 688 0.4941045930247962 Corpora
3 Q0 1762 689 0.4941045930247962 Corpora
3 Q0 196 690 0.4941045930247962 Corpora
3 Q0 640 691 0.4941045930247962 Corpora
3 Q0 1759 692 0.4941045930247962 Corpora
3 Q0 1555 693 0.4941045930247962 Corpora
3 Q0 1480 694 0.4941045930247962 Corpora
3 Q0 1984 695 0.4941045930247962 Corpora
3 Q0 1493 696 0.4941045930247962 Corpora
3 Q0 2564 697 0.4941045930247962 Corpora
3 Q0 1299 698 0.4941045930247962 Corpora
3 Q0 485 699 0.4941045930247962 Corpora
3 Q0 1011 700 0.4941045930247962 Corpora
3 Q0 246 701 0.4941045930247962 Corpora
3 Q0 1039 702 0.4941045930247962 Corpora
3 Q0 1038 703 0.4941045930247962 Corpora
3 Q0 1042 704 0.4941045930247962 Corpora
3 Q0 1023 705 0.4941045930247962 Corpora
3 Q0 1744 706 0.4939779020879829 Corpora
3 Q0 2670 707 0.4911431139740594 Corpora
3 Q0 339 708 0.48986241111044226 Corpora
3 Q0 1418 709 0.48986241111044226 Corpora
3 Q0 539 710 0.48986241111044226 Corpora
3 Q0 345 711 0.48986241111044226 Corpora
3 Q0 346 712 0.48986241111044226 Corpora
3 Q0 540 713 0.48986241111044226 Corpora
3 Q0 734 714 0.48986241111044226 Corpora
3 Q0 546 715 0.48986241111044226 Corpora
3 Q0 733 716 0.48986241111044226 Corpora
3 Q0 1849 717 0.48986241111044226 Corpora
3 Q0 1448 718 0.48986241111044226 Corpora
3 Q0 574 719 0.48986241111044226 Corpora
3 Q0 304 720 0.48986241111044226 Corpora
3 Q0 1606 721 0.48986241111044226 Corpora
3 Q0 550 722 0.48986241111044226 Corpora
3 Q0 551 723 0.48986241111044226 Corpora
3 Q0 1406 724 0.48986241111044226 Corpora
3 Q0 1617 725 0.48986241111044226 Corpora
3 Q0 2172 726 0.48986241111044226 Corpora
3 Q0 996 727 0.48986241111044226 Corpora
3 Q0 503 728 0.48986241111044226 Corpora
3 Q0 764 729 0.48986241111044226 Corpora
3 Q0 1190 730 0.48986241111044226 Corpora
3 Q0 1574 731 0.48986241111044226 Corpora
3 Q0 1575 732 0.48986241111044226 Corpora
3 Q0 1583 733 0.48986241111044226 Corpora
3 Q0 1585 734 0.48986241111044226 Corpora
3 Q0 1598 735 0.48986241111044226 Corpora
3 Q0 1599 736 0.48986241111044226 Corpora
3 Q0 2443 737 0.48986241111044226 Corpora
3 Q0 2677 738 0.48986241111044226 Corpora
3 Q0 1378 739 0.48986241111044226 Corpora
3 Q0 390 740 0.48986241111044226 Corpora
3 Q0 1371 741 0.48986241111044226 Corpora
3 Q0 1157 742 0.48986241111044226 Corpora
3 Q0 429 743 0.48986241111044226 Corpora
3 Q0 443 744 0.48986241111044226 Corpora
3 Q0 133 745 0.48986241111044226 Corpora
3 Q0 451 746 0.48986241111044226 Corpora
3 Q0 452 747 0.48986241111044226 Corpora
3 Q0 688 748 0.48986241111044226 Corpora
3 Q0 1512 749 0.48986241111044226 Corpora
3 Q0 879 750 0.48986241111044226 Corpora
3 Q0 878 751 0.48986241111044226 Corpora
3 Q0 872 752 0.48986241111044226 Corpora
3 Q0 2636 753 0.48986241111044226 Corpora
3 Q0 2611 754 0.48986241111044226 Corpora
3 Q0 2613 755 0.48986241111044226 Corpora
3 Q0 1983 756 0.48986241111044226 Corpora
3 Q0 1287 757 0.48986241111044226 Corpora
3 Q0 1918 758 0.48986241111044226 Corpora
3 Q0 2789 759 0.48986241111044226 Corpora
3 Q0 2790 760 0.48986241111044226 Corpora
3 Q0 1055 761 0.48986241111044226 Corpora
3 Q0 1222 762 0.48986241111044226 Corpora
3 Q0 1217 763 0.48986241111044226 Corpora
3 Q0 124 764 0.48976901133816414 Corpora
3 Q0 3184 765 0.48976901133816414 Corpora
3 Q0 1852 766 0.489737885994945 Corpora
3 Q0 2627 767 0.48972232480682487 Corpora
3 Q0 937 768 0.48569245242818065 Corpora
3 Q0 1814 769 0.48569245242818065 Corpora
3 Q0 586 770 0.48569245242818065 Corpora
3 Q0 553 771 0.48569245242818065 Corpora
3 Q0 1201 772 0.48569245242818065 Corpora
3 Q0 1640 773 0.48569245242818065 Corpora
3 Q0 785 774 0.48569245242818065 Corpora
3 Q0 1661 775 0.48569245242818065 Corpora
3 Q0 2508 776 0.48569245242818065 Corpora
3 Q0 2191 777 0.48569245242818065 Corpora
3 Q0 1578 778 0.48569245242818065 Corpora
3 Q0 1580 779 0.48569245242818065 Corpora
3 Q0 2459 780 0.48569245242818065 Corpora
3 Q0 2458 781 0.48569245242818065 Corpora
3 Q0 388 782 0.48569245242818065 Corpora
3 Q0 2010 783 0.48569245242818065 Corpora
3 Q0 168 784 0.48569245242818065 Corpora
3 Q0 1715 785 0.48569245242818065 Corpora
3 Q0 226 786 0.48569245242818065 Corpora
3 Q0 842 787 0.48569245242818065 Corpora
3 Q0 134 788 0.48569245242818065 Corpora
3 Q0 1521 789 0.48569245242818065 Corpora
3 Q0 877 790 0.48569245242818065 Corpora
3 Q0 646 791 0.48569245242818065 Corpora
3 Q0 638 792 0.48569245242818065 Corpora
3 Q0 2414 793 0.48569245242818065 Corpora
3 Q0 1547 794 0.48569245242818065 Corpora
3 Q0 1082 795 0.48569245242818065 Corpora
3 Q0 1494 796 0.48569245242818065 Corpora
3 Q0 2591 797 0.48569245242818065 Corpora
3 Q0 1298 798 0.48569245242818065 Corpora
3 Q0 1037 799 0.48569245242818065 Corpora
3 Q0 1953 800 0.48569245242818065 Corpora
3 Q0 1219 801 0.48569245242818065 Corpora
3 Q0 2554 802 0.48472057442974614 Corpora
3 Q0 2745 803 0.48354294286426486 Corpora
3 Q0 1611 804 0.48354294286426486 Corpora
3 Q0 1820 805 0.48159288814302753 Corpora
3 Q0 545 806 0.48159288814302753 Corpora
3 Q0 316 807 0.48159288814302753 Corpora
3 Q0 2102 808 0.48159288814302753 Corpora
3 Q0 705 809 0.48159288814302753 Corpora
3 Q0 977 810 0.48159288814302753 Corpora
3 Q0 2121 811 0.48159288814302753 Corpora
3 Q0 1407 812 0.48159288814302753 Corpora
3 Q0 1897 813 0.48159288814302753 Corpora
3 Q0 2161 814 0.48159288814302753 Corpora
3 Q0 780 815 0.48159288814302753 Corpora
3 Q0 1851 816 0.48159288814302753 Corpora
3 Q0 2725 817 0.48159288814302753 Corpora
3 Q0 1579 818 0.48159288814302753 Corpora
3 Q0 1573 819 0.48159288814302753 Corpora
3 Q0 1581 820 0.48159288814302753 Corpora
3 Q0 2675 821 0.48159288814302753 Corpora
3 Q0 351 822 0.48159288814302753 Corpora
3 Q0 179 823 0.48159288814302753 Corpora
3 Q0 180 824 0.48159288814302753 Corpora
3 Q0 181 825 0.48159288814302753 Corpora
3 Q0 182 826 0.48159288814302753 Corpora
3 Q0 1520 827 0.48159288814302753 Corpora
3 Q0 2653 828 0.48159288814302753 Corpora
3 Q0 2635 829 0.48159288814302753 Corpora
3 Q0 2089 830 0.48159288814302753 Corpora
3 Q0 2056 831 0.48159288814302753 Corpora
3 Q0 1760 832 0.48159288814302753 Corpora
3 Q0 1558 833 0.48159288814302753 Corpora
3 Q0 1981 834 0.48159288814302753 Corpora
3 Q0 30 835 0.48159288814302753 Corpora
3 Q0 1994 836 0.48159288814302753 Corpora
3 Q0 2791 837 0.48159288814302753 Corpora
3 Q0 1969 838 0.48159288814302753 Corpora
3 Q0 2272 839 0.4815026148856742 Corpora
3 Q0 1423 840 0.4790232316754482 Corpora
3 Q0 538 841 0.4775619506494699 Corpora
3 Q0 310 842 0.4775619506494699 Corpora
3 Q0 1838 843 0.4775619506494699 Corpora
3 Q0 1450 844 0.4775619506494699 Corpora
3 Q0 2119 845 0.4775619506494699 Corpora
3 Q0 2131 846 0.4775619506494699 Corpora
3 Q0 968 847 0.4775619506494699 Corpora
3 Q0 1800 848 0.4775619506494699 Corpora
3 Q0 1618 849 0.4775619506494699 Corpora
3 Q0 788 850 0.4775619506494699 Corpora
3 Q0 1864 851 0.4775619506494699 Corpora
3 Q0 2427 852 0.4775619506494699 Corpora
3 Q0 1584 853 0.4775619506494699 Corpora
3 Q0 2694 854 0.4775619506494699 Corpora
3 Q0 350 855 0.4775619506494699 Corpora
3 Q0 2012 856 0.4775619506494699 Corpora
3 Q0 2011 857 0.4775619506494699 Corpora
3 Q0 2830 858 0.4775619506494699 Corpora
3 Q0 628 859 0.4775619506494699 Corpora
3 Q0 2234 860 0.4775619506494699 Corpora
3 Q0 2235 861 0.4775619506494699 Corpora
3 Q0 1799 862 0.4775619506494699 Corpora
3 Q0 1778 863 0.4775619506494699 Corpora
3 Q0 2029 864 0.4775619506494699 Corpora
3 Q0 1732 865 0.4775619506494699 Corpora
3 Q0 2589 866 0.4775619506494699 Corpora
3 Q0 2384 867 0.4775619506494699 Corpora
3 Q0 245 868 0.4775619506494699 Corpora
3 Q0 2968 869 0.47643215262317 Corpora
3 Q0 3162 870 0.47548365042977114 Corpora
3 Q0 1197 871 0.4754396475209585 Corpora
3 Q0 1823 872 0.47359793103028014 Corpora
3 Q0 1815 873 0.47359793103028014 Corpora
3 Q0 1840 874 0.47359793103028014 Corpora
3 Q0 327 875 0.47359793103028014 Corpora
3 Q0 2762 876 0.47359793103028014 Corpora
3 Q0 2775 877 0.47359793103028014 Corpora
3 Q0 778 878 0.47359793103028014 Corpora
3 Q0 1576 879 0.47359793103028014 Corpora
3 Q0 2445 880 0.47359793103028014 Corpora
3 Q0 2468 881 0.47359793103028014 Corpora
3 Q0 591 882 0.47359793103028014 Corpora
3 Q0 2022 883 0.47359793103028014 Corpora
3 Q0 1779 884 0.47359793103028014 Corpora
3 Q0 2085 885 0.47359793103028014 Corpora
3 Q0 2404 886 0.47359793103028014 Corpora
3 Q0 1758 887 0.47359793103028014 Corpora
3 Q0 2044 888 0.47359793103028014 Corpora
3 Q0 2037 889 0.47359793103028014 Corpora
3 Q0 1286 890 0.47359793103028014 Corpora
3 Q0 2646 891 0.473466991384756 Corpora
3 Q0 3095 892 0.47087649255372194 Corpora
3 Q0 2103 893 0.4696991766408454 Corpora
3 Q0 2124 894 0.4696991766408454 Corpora
3 Q0 2199 895 0.4696991766408454 Corpora
3 Q0 2512 896 0.4696991766408454 Corpora
3 Q0 2440 897 0.4696991766408454 Corpora
3 Q0 2678 898 0.4696991766408454 Corpora
3 Q0 354 899 0.4696991766408454 Corpora
3 Q0 2014 900 0.4696991766408454 Corpora
3 Q0 2244 901 0.4696991766408454 Corpora
3 Q0 2240 902 0.4696991766408454 Corpora
3 Q0 888 903 0.4696991766408454 Corpora
3 Q0 884 904 0.4696991766408454 Corpora
3 Q0 2269 905 0.4696991766408454 Corpora
3 Q0 2055 906 0.4696991766408454 Corpora
3 Q0 2614 907 0.4696991766408454 Corpora
3 Q0 2416 908 0.4696991766408454 Corpora
3 Q0 2041 909 0.4696991766408454 Corpora
3 Q0 2045 910 0.4696991766408454 Corpora
3 Q0 1731 911 0.4696991766408454 Corpora
3 Q0 2038 912 0.4696991766408454 Corpora
3 Q0 1979 913 0.4696991766408454 Corpora
3 Q0 1986 914 0.4696991766408454 Corpora
3 Q0 1985 915 0.4696991766408454 Corpora
3 Q0 1995 916 0.4696991766408454 Corpora
3 Q0 2585 917 0.4696991766408454 Corpora
3 Q0 2361 918 0.4696991766408454 Corpora
3 Q0 2350 919 0.4696991766408454 Corpora
3 Q0 1920 920 0.4696991766408454 Corpora
3 Q0 1941 921 0.4696991766408454 Corpora
3 Q0 2220 922 0.469584690513861 Corpora
3 Q0 2695 923 0.4695703836720442 Corpora
3 Q0 2061 924 0.46725455434704066 Corpora
3 Q0 1172 925 0.46702223397145476 Corpora
3 Q0 1549 926 0.46702223397145476 Corpora
3 Q0 1822 927 0.4658640888118425 Corpora
3 Q0 2101 928 0.4658640888118425 Corpora
3 Q0 2132 929 0.4658640888118425 Corpora
3 Q0 1895 930 0.4658640888118425 Corpora
3 Q0 1896 931 0.4658640888118425 Corpora
3 Q0 2506 932 0.4658640888118425 Corpora
3 Q0 1881 933 0.4658640888118425 Corpora
3 Q0 3061 934 0.4658640888118425 Corpora
3 Q0 2432 935 0.4658640888118425 Corpora
3 Q0 1577 936 0.4658640888118425 Corpora
3 Q0 2475 937 0.4658640888118425 Corpora
3 Q0 2205 938 0.4658640888118425 Corpora
3 Q0 2831 939 0.4658640888118425 Corpora
3 Q0 2225 940 0.4658640888118425 Corpora
3 Q0 2654 941 0.4658640888118425 Corpora
3 Q0 1797 942 0.4658640888118425 Corpora
3 Q0 1798 943 0.4658640888118425 Corpora
3 Q0 1510 944 0.4658640888118425 Corpora
3 Q0 1761 945 0.4658640888118425 Corpora
3 Q0 2602 946 0.4658640888118425 Corpora
3 Q0 2058 947 0.4658640888118425 Corpora
3 Q0 1730 948 0.4658640888118425 Corpora
3 Q0 1733 949 0.4658640888118425 Corpora
3 Q0 2332 950 0.4658640888118425 Corpora
3 Q0 2331 951 0.4658640888118425 Corpora
3 Q0 1285 952 0.4658640888118425 Corpora
3 Q0 2392 953 0.4658640888118425 Corpora
3 Q0 1529 954 0.4657796153853838 Corpora
3 Q0 1972 955 0.4657796153853838 Corpora
3 Q0 3032 956 0.46573739015905535 Corpora
3 Q0 2832 957 0.4644875915695032 Corpora
3 Q0 3172 958 0.4644875915695032 Corpora
3 Q0 2828 959 0.4627074226055941 Corpora
3 Q0 1817 960 0.46209112066354585 Corpora
3 Q0 1841 961 0.46209112066354585 Corpora
3 Q0 2104 962 0.46209112066354585 Corpora
3 Q0 2123 963 0.46209112066354585 Corpora
3 Q0 1898 964 0.46209112066354585 Corpora
3 Q0 2763 965 0.46209112066354585 Corpora
3 Q0 2505 966 0.46209112066354585 Corpora
3 Q0 1883 967 0.46209112066354585 Corpora
3 Q0 1688 968 0.46209112066354585 Corpora
3 Q0 2529 969 0.46209112066354585 Corpora
3 Q0 2528 970 0.46209112066354585 Corpora
3 Q0 2473 971 0.46209112066354585 Corpora
3 Q0 2009 972 0.46209112066354585 Corpora
3 Q0 1704 973 0.46209112066354585 Corpora
3 Q0 2072 974 0.46209112066354585 Corpora
3 Q0 1791 975 0.46209112066354585 Corpora
3 Q0 2418 976 0.46209112066354585 Corpora
3 Q0 1987 977 0.46209112066354585 Corpora
3 Q0 2363 978 0.46209112066354585 Corpora
3 Q0 1171 979 0.45949995718951486 Corpora
3 Q0 2890 980 0.4591781035883289 Corpora
3 Q0 2122 981 0.45837877502549235 Corpora
3 Q0 1804 982 0.45837877502549235 Corpora
3 Q0 2759 983 0.45837877502549235 Corpora
3 Q0 2156 984 0.45837877502549235 Corpora
3 Q0 2934 985 0.45837877502549235 Corpora
3 Q0 2466 986 0.45837877502549235 Corpora
3 Q0 177 987 0.45837877502549235 Corpora
3 Q0 2243 988 0.45837877502549235 Corpora
3 Q0 2071 989 0.45837877502549235 Corpora
3 Q0 1790 990 0.45837877502549235 Corpora
3 Q0 1777 991 0.45837877502549235 Corpora
3 Q0 2040 992 0.45837877502549235 Corpora
3 Q0 2334 993 0.45837877502549235 Corpora
3 Q0 2336 994 0.45837877502549235 Corpora
3 Q0 2565 995 0.45837877502549235 Corpora
3 Q0 2347 996 0.45837877502549235 Corpora
3 Q0 2548 997 0.45837877502549235 Corpora
3 Q0 253 998 0.45837877502549235 Corpora
3 Q0 2555 999 0.4570460931372288 Corpora
3 Q0 2344 1000 0.4570189878889932 Corpora
3 Q0 717 1001 0.45646375299649433 Corpora
3 Q0 2606 1002 0.45551222993050333 Corpora
3 Q0 1813 1003 0.4547256024556249 Corpora
3 Q0 1857 1004 0.4547256024556249 Corpora
3 Q0 1850 1005 0.4547256024556249 Corpora
3 Q0 1690 1006 0.4547256024556249 Corpora
3 Q0 1687 1007 0.4547256024556249 Corpora
3 Q0 2474 1008 0.4547256024556249 Corpora
3 Q0 1714 1009 0.4547256024556249 Corpora
3 Q0 2260 1010 0.4547256024556249 Corpora
3 Q0 2641 1011 0.4547256024556249 Corpora
3 Q0 2655 1012 0.4547256024556249 Corpora
3 Q0 2088 1013 0.4547256024556249 Corpora
3 Q0 2600 1014 0.4547256024556249 Corpora
3 Q0 2405 1015 0.4547256024556249 Corpora
3 Q0 2025 1016 0.4547256024556249 Corpora
3 Q0 1914 1017 0.4547256024556249 Corpora
3 Q0 1944 1018 0.4547256024556249 Corpora
3 Q0 1495 1019 0.4546451197923506 Corpora
3 Q0 1346 1020 0.4534140478602792 Corpora
3 Q0 2186 1021 0.45280100860368255 Corpora
3 Q0 1350 1022 0.4527877061682256 Corpora
3 Q0 2942 1023 0.4511301993534087 Corpora
3 Q0 2431 1024 0.4511301993534087 Corpora
3 Q0 2467 1025 0.4511301993534087 Corpora
3 Q0 149 1026 0.4511301993534087 Corpora
3 Q0 2073 1027 0.4511301993534087 Corpora
3 Q0 2403 1028 0.4511301993534087 Corpora
3 Q0 1982 1029 0.4511301993534087 Corpora
3 Q0 1993 1030 0.4511301993534087 Corpora
3 Q0 2267 1031 0.44927514231064164 Corpora
3 Q0 3034 1032 0.4486601755599678 Corpora
3 Q0 2652 1033 0.4486601755599678 Corpora
3 Q0 2368 1034 0.4486601755599678 Corpora
3 Q0 3018 1035 0.448353323076623 Corpora
3 Q0 1821 1036 0.4475912061617603 Corpora
3 Q0 1819 1037 0.4475912061617603 Corpora
3 Q0 1803 1038 0.4475912061617603 Corpora
3 Q0 1894 1039 0.4475912061617603 Corpora
3 Q0 2521 1040 0.4475912061617603 Corpora
3 Q0 2291 1041 0.4475912061617603 Corpora
3 Q0 2270 1042 0.4475912061617603 Corpora
3 Q0 2284 1043 0.4475912061617603 Corpora
3 Q0 2039 1044 0.4475912061617603 Corpora
3 Q0 2333 1045 0.4475912061617603 Corpora
3 Q0 2751 1046 0.4474872425547144 Corpora
3 Q0 2665 1047 0.4463204263594894 Corpora
3 Q0 2994 1048 0.44576508088430805 Corpora
3 Q0 1839 1049 0.4441073056529498 Corpora
3 Q0 704 1050 0.4441073056529498 Corpora
3 Q0 2752 1051 0.4441073056529498 Corpora
3 Q0 2428 1052 0.4441073056529498 Corpora
3 Q0 2008 1053 0.4441073056529498 Corpora
3 Q0 1716 1054 0.4441073056529498 Corpora
3 Q0 2259 1055 0.4441073056529498 Corpora
3 Q0 2075 1056 0.4441073056529498 Corpora
3 Q0 1780 1057 0.4441073056529498 Corpora
3 Q0 2615 1058 0.4441073056529498 Corpora
3 Q0 2412 1059 0.4441073056529498 Corpora
3 Q0 2027 1060 0.4441073056529498 Corpora
3 Q0 2385 1061 0.4441073056529498 Corpora
3 Q0 2550 1062 0.4441073056529498 Corpora
3 Q0 2346 1063 0.4441073056529498 Corpora
3 Q0 1913 1064 0.4441073056529498 Corpora
3 Q0 1943 1065 0.4441073056529498 Corpora
3 Q0 1942 1066 0.4441073056529498 Corpora
3 Q0 2174 1067 0.4440305374887647 Corpora
3 Q0 2053 1068 0.44313009274980303 Corpora
3 Q0 1395 1069 0.4423094405438004 Corpora
3 Q0 2484 1070 0.44141595564142666 Corpora
3 Q0 1624 1071 0.440677221293937 Corpora
3 Q0 1666 1072 0.440677221293937 Corpora
3 Q0 1882 1073 0.440677221293937 Corpora
3 Q0 768 1074 0.440677221293937 Corpora
3 Q0 1689 1075 0.440677221293937 Corpora
3 Q0 2489 1076 0.440677221293937 Corpora
3 Q0 2693 1077 0.440677221293937 Corpora
3 Q0 2213 1078 0.440677221293937 Corpora
3 Q0 2099 1079 0.440677221293937 Corpora
3 Q0 1622 1080 0.4406016342946637 Corpora
3 Q0 2780 1081 0.4406016342946637 Corpora
3 Q0 1717 1082 0.4406016342946637 Corpora
3 Q0 2546 1083 0.4405764443901466 Corpora
3 Q0 2836 1084 0.438906965382897 Corpora
3 Q0 2668 1085 0.43832003644870465 Corpora
3 Q0 1899 1086 0.43729971568687886 Corpora
3 Q0 2465 1087 0.43729971568687886 Corpora
3 Q0 2241 1088 0.43729971568687886 Corpora
3 Q0 2242 1089 0.43729971568687886 Corpora
3 Q0 2057 1090 0.43729971568687886 Corpora
3 Q0 2566 1091 0.43729971568687886 Corpora
3 Q0 2549 1092 0.43729971568687886 Corpora
3 Q0 1940 1093 0.43729971568687886 Corpora
3 Q0 2686 1094 0.43555643784471876 Corpora
3 Q0 1818 1095 0.433973589080807 Corpora
3 Q0 2781 1096 0.433973589080807 Corpora
3 Q0 2824 1097 0.433973589080807 Corpora
